09.04.2026                                                                                                 Salida dinámica de lista                                                                                                                                                       1


	Objeto	Tipo objeto	Denomin.	Clase	Status	ESPECIE	Clase	Tipo de madera	Familia	Calidad	Terminación	Estado Humedad	Grado	Espesor Comercial	Ancho comercial	Largo Comercial	Espesor Nominal	Ancho Nominal	Largo Nominal	Espesor	  Ancho	    Largo

	1204168	Mat	PPCMC1CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	1C	RG	VE	SD
	1204169	Mat	PPCMC2CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	2C	RG	VE	SD
	1515749	Mat	PTCMASTRGSEG1 1x4x12 330	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 22,000	 95,000	3.660,000
	1515750	Mat	PTCMAAERGSEEX 2x10x14 72	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	2	10	14	         50,800	      254,000	    4.267,200	 38,000	228,000	4.270,000
	1515751	Mat	PTCMAAER4SEEX 1x4x8 432	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	8	         25,400	      101,600	    2.438,400	 19,000	 89,000	2.440,000
	1515752	Mat	PTCMASTRGSEG1 1x4x14 330	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 22,000	 95,000	4.270,000
	1515753	Mat	PTCMAAER4SEEX 1x6x12 288	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	6	12	         25,400	      152,400	    3.657,600	 19,000	140,000	3.660,000
	1515754	Mat	PTCMASTRGSEG1 1x4x16 330	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 22,000	 95,000	4.880,000
	1515755	Mat	PTCMASTRGSEG1 1x8x8 150	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	8	         25,400	      203,200	    2.438,400	 22,000	195,000	2.440,000
	1515756	Mat	PTCMASTRGSEG1 1x8x10 150	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	10	         25,400	      203,200	    3.048,000	 22,000	195,000	3.050,000
	1515758	Mat	PTCMASTRGSEG1 1x8x12 150	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	12	         25,400	      203,200	    3.657,600	 22,000	195,000	3.660,000
	1515759	Mat	PTCMASTRGSEG1 1x8x14 150	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	14	         25,400	      203,200	    4.267,200	 22,000	195,000	4.270,000
	1515760	Mat	PTCMASTRGSEG1 1x8x16 150	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	16	         25,400	      203,200	    4.876,800	 22,000	195,000	4.880,000
	1515761	Mat	PTCMASTRGSEG1 1x10x8 120	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	10	8	         25,400	      254,000	    2.438,400	 22,000	250,000	2.440,000
	1515762	Mat	PTCMASTRGSEG1 1x10x10 120	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	10	10	         25,400	      254,000	    3.048,000	 22,000	250,000	3.050,000
	1515763	Mat	PTCMASTRGSEG1 1x10x12 120	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	10	12	         25,400	      254,000	    3.657,600	 22,000	250,000	3.660,000
	1515764	Mat	PTCMASTRGSEG1 1x10x14 120	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	10	14	         25,400	      254,000	    4.267,200	 22,000	250,000	4.270,000
	1515765	Mat	PTCMASTRGSEG1 1x10x16 120	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	10	16	         25,400	      254,000	    4.876,800	 22,000	250,000	4.880,000
	1515767	Mat	PTCMASTR4SEG1 1x4x8 348	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1	4	8	         25,400	      101,600	    2.438,400	 24,000	 89,000	2.440,000
	1515768	Mat	PTCMASTR4SEG1 1x4x10 348	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 24,000	 89,000	3.050,000
	1515769	Mat	PTCMASTR4SEG1 1x4x12 348	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 24,000	 89,000	3.660,000
	1515776	Mat	PTCMASTS3SEG1 1x5x12 324	PM_ASERRADERO2	1	P	T	C	MA	ST	S3	SE	G1	1	5	12	         25,400	      127,000	    3.657,600	 19,000	122,000	3.660,000
	1515780	Mat	PTCMASTR4SEG1 1x4x14 348	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 24,000	 89,000	4.270,000
	1515781	Mat	PTCMASTR4SEG1 1x4x16 348	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 24,000	 89,000	4.880,000
	1515782	Mat	PTCMAAER4SEEX 1x4x8 348	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	8	         25,400	      101,600	    2.438,400	 24,000	 89,000	2.440,000
	1515783	Mat	PTCMAAER4SEEX 1x4x10 348	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	10	         25,400	      101,600	    3.048,000	 24,000	 89,000	3.050,000
	1515784	Mat	PTCMAAER4SEEX 1x4x12 348	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	12	         25,400	      101,600	    3.657,600	 24,000	 89,000	3.660,000
	1515785	Mat	PTCMAAER4SEEX 1x4x14 348	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	14	         25,400	      101,600	    4.267,200	 24,000	 89,000	4.270,000
	1515787	Mat	PTCMASTRGSEG1 1 1/2x3x8 252	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	8	         38,100	       76,200	    2.438,400	 38,000	 74,000	2.440,000
	1515789	Mat	PTCMASTRGSEG1 1 1/2x3x10 252	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	10	         38,100	       76,200	    3.048,000	 38,000	 74,000	3.050,000
	1515790	Mat	PTCMASTRGSEG1 1 1/2x3x12 252	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	12	         38,100	       76,200	    3.657,600	 38,000	 74,000	3.660,000
	1515791	Mat	PTCMASTRGSEG1 1 1/2x3x14 252	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	14	         38,100	       76,200	    4.267,200	 38,000	 74,000	4.270,000
	1515792	Mat	PTCMASTRGSEG1 1 1/2x3x16 252	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	16	         38,100	       76,200	    4.876,800	 38,000	 74,000	4.880,000
	1515793	Mat	PTCMAAERGSEEX 1 1/2x3x8 252	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	8	         38,100	       76,200	    2.438,400	 38,000	 74,000	2.440,000
	1515794	Mat	PTCMAAERGSEEX 1 1/2x3x10 252	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	10	         38,100	       76,200	    3.048,000	 38,000	 74,000	3.050,000
	1515795	Mat	PTCMAAERGSEEX 1 1/2x3x12 252	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	12	         38,100	       76,200	    3.657,600	 38,000	 74,000	3.660,000
	1515796	Mat	PTCMAAERGSEEX 1 1/2x3x14 252	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	14	         38,100	       76,200	    4.267,200	 38,000	 74,000	4.270,000
	1515797	Mat	PTCMAAERGSEEX 1 1/2x3x16 252	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	16	         38,100	       76,200	    4.876,800	 38,000	 74,000	4.880,000
	1515810	Mat	PTCMASTS2SEG1 1x2xRL (9-10) 560	PM_ASERRADERO2	1	P	T	C	MA	ST	S2	SE	G1	1	2	RL (9-10)	         25,400	       50,800		 19,000	 38,000
	1515811	Mat	PTCMASTS2SEG1 1x2xRL (11-12) 560	PM_ASERRADERO2	1	P	T	C	MA	ST	S2	SE	G1	1	2	RL (11-12)	         25,400	       50,800		 19,000	 38,000
	1515812	Mat	PTCMASTS2SEG1 1x2xRL (13-14) 560	PM_ASERRADERO2	1	P	T	C	MA	ST	S2	SE	G1	1	2	RL (13-14)	         25,400	       50,800		 19,000	 38,000
	1515813	Mat	PTCMAAER4SEEX 1x4xRL	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1	4	RL	         25,400	      101,600		 22,000	 96,000
	1515814	Mat	PTCMAENR4SEG2 1x4xRL	PM_ASERRADERO2	1	P	T	C	MA	EN	R4	SE	G2	1	4	RL	         25,400	      101,600		 22,000	 96,000
	1515817	Mat	PTLMP1FS4SEG1 5/4x2 7/8xRL	PM_ASERRADERO2	1	P	T	L	MP	1F	S4	SE	G1	5/4	2 7/8		         33,300	       73,000		 33,300	 73,000
	1515818	Mat	PTLMPMBS4SEG1 5/4x2 7/8xRL	PM_ASERRADERO2	1	P	T	L	MP	MB	S4	SE	G1	5/4	2 7/8		         33,300	       73,000		 33,300	 73,000
	1515819	Mat	PTLMPNCS4SEG2 5/4x2 7/8xRL	PM_ASERRADERO2	1	P	T	L	MP	NC	S4	SE	G2	5/4	2 7/8		         33,300	       73,000		 33,300	 73,000
	1515821	Mat	PTCMASTS2SEG1 1x3x8 320	PM_ASERRADERO2	1	P	T	C	MA	SP	S2	SE	G1	1	3	8	         25,400	       76,200	    2.438,400	 19,000	 65,000	2.440,000
	1515822	Mat	PTCMASTS2SEG1 1x3xRL (9-10) 320	PM_ASERRADERO2	1	P	T	C	MA	SP	S2	SE	G1	1	3	RL (9-10)	         25,400	       76,200		 19,000	 65,000
	1515823	Mat	PTCMASTS2SEG1 1x3xRL (11-12) 320	PM_ASERRADERO2	1	P	T	C	MA	SP	S2	SE	G1	1	3	RL (11-12)	         25,400	       76,200		 19,000	 65,000
	1515824	Mat	PTCMASTS2SEG1 1x3xRL (13-14) 320	PM_ASERRADERO2	1	P	T	C	MA	SP	S2	SE	G1	1	3	RL (13-14)	         25,400	       76,200		 19,000	 65,000
	1515830	Mat	PTLMPMES4SEEX 5/4x2 7/8xRL	PM_ASERRADERO2	1	P	T	L	MP	ME	S4	SE	EX	5/4	2 7/8		         33,300	       73,000		 33,300	 73,000
	1515832	Mat	PTCMASTRGSEG1 1x8x16 105	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	8	16	         25,400	      203,200	    4.876,800	 32,000	195,000	4.880,000
	1515833	Mat	PTCMAAERGSEEX 1x8x16 105	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	8	16	         25,400	      203,200	    4.876,800	 32,000	195,000	4.880,000
	1515840	Mat	PTLMP1FS4SEG1 5/4x2 5/8xRL	PM_ASERRADERO2	1	P	T	L	MP	1F	S4	SE	G1	5/4	2 5/8		         33,300	       66,700		 33,300	 66,700
	1515841	Mat	PTLMPMES4SEEX 5/4x2 5/8xRL	PM_ASERRADERO2	1	P	T	L	MP	ME	S4	SE	EX	5/4	2 5/8		         33,300	       66,700		 33,300	 66,700
	1515842	Mat	PTLMPMBS4SEG1 5/4x2 5/8xRL	PM_ASERRADERO2	1	P	T	L	MP	MB	S4	SE	G1	5/4	2 5/8		         33,300	       66,700		 33,300	 66,700
	1515843	Mat	PTLMPNCS4SEG2 5/4x2 5/8xRL	PM_ASERRADERO2	1	P	T	L	MP	NC	S4	SE	G2	5/4	2 5/8		         33,300	       66,700		 33,300	 66,700
	1515844	Mat	PTCMASTS4SEG1 3x3x8 150	PM_ASERRADERO2	1	P	T	C	MA	ST	S4	SE	G1	3	3	8	         76,200	       76,200	    2.438,400	 69,000	 71,000	2.440,000
	1515845	Mat	PTCMAAES4SEEX 3x3x8 150	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	3	3	8	         76,200	       76,200	    2.438,400	 69,000	 71,000	2.440,000
	1515864	Mat	PTCMASTS4SEG1 3x3x10 150	PM_ASERRADERO2	1	P	T	C	MA	ST	S4	SE	G1	3	3	10	         76,200	       76,200	    3.048,000	 69,000	 71,000	3.050,000
	1515865	Mat	PTCMASTS4SEG1 3x3x12 150	PM_ASERRADERO2	1	P	T	C	MA	ST	S4	SE	G1	3	3	12	         76,200	       76,200	    3.657,600	 69,000	 71,000	3.660,000
	1515866	Mat	PTCMASTS4SEG1 3x3x14 150	PM_ASERRADERO2	1	P	T	C	MA	ST	S4	SE	G1	3	3	14	         76,200	       76,200	    4.267,200	 69,000	 71,000	4.270,000
	1515867	Mat	PTCMASTS4SEG1 3x3x16 150	PM_ASERRADERO2	1	P	T	C	MA	ST	S4	SE	G1	3	3	16	         76,200	       76,200	    4.876,800	 69,000	 71,000	4.880,000
	1515868	Mat	PTCMAAES4SEEX 3x3x10 150	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	3	3	10	         76,200	       76,200	    3.048,000	 69,000	 71,000	3.050,000
	1515869	Mat	PTCMAAES4SEEX 3x3x12 150	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	3	3	12	         76,200	       76,200	    3.657,600	 69,000	 71,000	3.660,000
	1515870	Mat	PTCMAAES4SEEX 3x3x14 150	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	3	3	14	         76,200	       76,200	    4.267,200	 69,000	 71,000	4.270,000
	1515871	Mat	PTCMAAES4SEEX 3x3x16 150	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	3	3	16	         76,200	       76,200	    4.876,800	 69,000	 71,000	4.880,000
	1515892	Mat	PTCMAPRR4SEG1 2x6x16 192	PM_ASERRADERO2	1	P	T	C	MA	PR	R4	SE	G1	2	6	16	         50,800	      152,400	    4.876,800	 45,000	140,000	4.880,000
	1515893	Mat	PTCMAPRR4SEG1 3x6x16 80	PM_ASERRADERO2	1	P	T	C	MA	PR	R4	SE	G1	3	6	16	         76,200	      152,400	    4.876,800	 69,000	140,000	4.880,000
	1515910	Mat	PTCMASPRGSEG1 3x6x14 63	PM_ASERRADERO2	1	P	T	C	MA	SP	RG	SE	G1	3	6	14	         76,200	      152,400	    4.267,200	 79,000	145,000	4.270,000
	1515911	Mat	PTCMAENRGSEG2 3x6x14 63	PM_ASERRADERO2	1	P	T	C	MA	EN	RG	SE	G2	3	6	14	         76,200	      152,400	    4.267,200	 79,000	145,000	4.270,000
	1515912	Mat	PTCMAAERGSEEX 3x6x14 63	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	6	14	         76,200	      152,400	    4.267,200	 79,000	145,000	4.270,000
	1515913	Mat	PTCMAENRGSEG2 3x6x16 63	PM_ASERRADERO2	1	P	T	C	MA	EN	RG	SE	G2	3	6	16	         76,200	      152,400	    4.876,800	 79,000	145,000	4.880,000
	1515942	Mat	PTCMASTRGSEG1 3x10x8 40	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3	10	8	         76,200	      254,000	    2.438,400	 72,000	250,000	2.440,000
	1515943	Mat	PTCMASTRGSEG1 3x10x10 40	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3	10	10	         76,200	      254,000	    3.048,000	 72,000	250,000	3.050,000
	1515944	Mat	PTCMASTRGSEG1 3x10x12 40	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3	10	12	         76,200	      254,000	    3.657,600	 72,000	250,000	3.660,000
	1515945	Mat	PTCMASTRGSEG1 3x10x14 40	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3	10	14	         76,200	      254,000	    4.267,200	 72,000	250,000	4.270,000
	1515946	Mat	PTCMASTRGSEG1 3x10x16 40	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3	10	16	         76,200	      254,000	    4.876,800	 72,000	250,000	4.880,000
	1515947	Mat	PTCMAAERGSEEX 3x10x8 40	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	10	8	         76,200	      254,000	    2.438,400	 72,000	250,000	2.440,000
	1515948	Mat	PTCMAAERGSEEX 3x10x10 40	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	10	10	         76,200	      254,000	    3.048,000	 72,000	250,000	3.050,000
	1515949	Mat	PTCMAAERGSEEX 3x10x12 40	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	10	12	         76,200	      254,000	    3.657,600	 72,000	250,000	3.660,000
	1515950	Mat	PTCMAAERGSEEX 3x10x14 40	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	10	14	         76,200	      254,000	    4.267,200	 72,000	250,000	4.270,000
	1515951	Mat	PTCMAAERGSEEX 3x10x16 40	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3	10	16	         76,200	      254,000	    4.876,800	 72,000	250,000	4.880,000
	1515962	Mat	PTCMASTRGSEG1 1x4x8 300	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	8	         25,400	      101,600	    2.438,400	 22,000	100,000	2.440,000
	1515963	Mat	PTCMASTRGSEG1 1x4x10 300	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 22,000	100,000	3.050,000
	1515964	Mat	PTCMASTRGSEG1 1x4x12 300	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 22,000	100,000	3.660,000
	1515965	Mat	PTCMASTRGSEG1 1x4x14 300	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 22,000	100,000	4.270,000
	1515966	Mat	PTCMASTRGSEG1 1x4x16 300	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 22,000	100,000	4.880,000
	1515967	Mat	PTCMAAERGSEEX 1x4x8 300	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	4	8	         25,400	      101,600	    2.438,400	 22,000	100,000	2.440,000
	1515968	Mat	PTCMAAERGSEEX 1x4x10 300	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	4	10	         25,400	      101,600	    3.048,000	 22,000	100,000	3.050,000
	1515969	Mat	PTCMAAERGSEEX 1x4x12 300	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	4	12	         25,400	      101,600	    3.657,600	 22,000	100,000	3.660,000
	1515970	Mat	PTCMAAERGSEEX 1x4x14 300	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	4	14	         25,400	      101,600	    4.267,200	 22,000	100,000	4.270,000
	1515971	Mat	PTCMAAERGSEEX 1x4x16 300	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	4	16	         25,400	      101,600	    4.876,800	 22,000	100,000	4.880,000
	1515972	Mat	PTCMASTRGSEG1 1x5x8 270	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	5	8	         25,400	      127,000	    2.438,400	 22,000	114,000	2.440,000
	1515973	Mat	PTCMASTRGSEG1 1x5x10 270	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	5	10	         25,400	      127,000	    3.048,000	 22,000	114,000	3.050,000
	1515974	Mat	PTCMASTRGSEG1 1x5x12 270	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	5	12	         25,400	      127,000	    3.657,600	 22,000	114,000	3.660,000
	1515975	Mat	PTCMASTRGSEG1 1x5x14 270	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	5	14	         25,400	      127,000	    4.267,200	 22,000	114,000	4.270,000
	1515976	Mat	PTCMASTRGSEG1 1x5x16 270	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	5	16	         25,400	      127,000	    4.876,800	 22,000	114,000	4.880,000
	1515977	Mat	PTCMAAERGSEEX 1x5x8 270	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	5	8	         25,400	      127,000	    2.438,400	 22,000	114,000	2.440,000
	1515978	Mat	PTCMAAERGSEEX 1x5x10 270	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	5	10	         25,400	      127,000	    3.048,000	 22,000	114,000	3.050,000
	1515979	Mat	PTCMAAERGSEEX 1x5x12 270	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	5	12	         25,400	      127,000	    3.657,600	 22,000	114,000	3.660,000
	1515980	Mat	PTCMAAERGSEEX 1x5x14 270	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	5	14	         25,400	      127,000	    4.267,200	 22,000	114,000	4.270,000
	1515981	Mat	PTCMAAERGSEEX 1x5x16 270	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	5	16	         25,400	      127,000	    4.876,800	 22,000	114,000	4.880,000
	1516020	Mat	PTCMASPS3SEG1 1x6x8 252	PM_ASERRADERO2	1	P	T	C	MA	SP	S3	SE	G1	1	6	8	         25,400	      152,400	    2.438,400	 19,000	149,000	2.440,000
	1516021	Mat	PTCMAENS3SEG2 1x6x8 252	PM_ASERRADERO2	1	P	T	C	MA	EN	S3	SE	G2	1	6	8	         25,400	      152,400	    2.438,400	 19,000	149,000	2.440,000
	1516022	Mat	PTCMAAES3SEEX 1x6x8 252	PM_ASERRADERO2	1	P	T	C	MA	AE	S3	SE	EX	1	6	8	         25,400	      152,400	    2.438,400	 19,000	149,000	2.440,000
	1516023	Mat	PTCMASPS3SEG1 1x6x10 252	PM_ASERRADERO2	1	P	T	C	MA	SP	S3	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 19,000	149,000	3.050,000
	1516024	Mat	PTCMASPS3SEG1 1x6x12 252	PM_ASERRADERO2	1	P	T	C	MA	SP	S3	SE	G1	1	6	12	         25,400	      152,400	    3.657,600	 19,000	149,000	3.660,000
	1516025	Mat	PTCMASPS3SEG1 1x6x14 252	PM_ASERRADERO2	1	P	T	C	MA	SP	S3	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 19,000	149,000	4.270,000
	1516026	Mat	PTCMASPS3SEG1 1x6x16 252	PM_ASERRADERO2	1	P	T	C	MA	SP	S3	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 19,000	149,000	4.880,000
	1516027	Mat	PTCMAENS3SEG2 1x6x10 252	PM_ASERRADERO2	1	P	T	C	MA	EN	S3	SE	G2	1	6	10	         25,400	      152,400	    3.048,000	 19,000	149,000	3.050,000
	1516028	Mat	PTCMAENS3SEG2 1x6x12 252	PM_ASERRADERO2	1	P	T	C	MA	EN	S3	SE	G2	1	6	12	         25,400	      152,400	    3.657,600	 19,000	149,000	3.660,000
	1516029	Mat	PTCMAENS3SEG2 1x6x14 252	PM_ASERRADERO2	1	P	T	C	MA	EN	S3	SE	G2	1	6	14	         25,400	      152,400	    4.267,200	 19,000	149,000	4.270,000
	1516030	Mat	PTCMAENS3SEG2 1x6x16 252	PM_ASERRADERO2	1	P	T	C	MA	EN	S3	SE	G2	1	6	16	         25,400	      152,400	    4.876,800	 19,000	149,000	4.880,000
	1516031	Mat	PTCMAAES3SEEX 1x6x10 252	PM_ASERRADERO2	1	P	T	C	MA	AE	S3	SE	EX	1	6	10	         25,400	      152,400	    3.048,000	 19,000	149,000	3.050,000
	1516032	Mat	PTCMAAES3SEEX 1x6x12 252	PM_ASERRADERO2	1	P	T	C	MA	AE	S3	SE	EX	1	6	12	         25,400	      152,400	    3.657,600	 19,000	149,000	3.660,000
	1516033	Mat	PTCMAAES3SEEX 1x6x14 252	PM_ASERRADERO2	1	P	T	C	MA	AE	S3	SE	EX	1	6	14	         25,400	      152,400	    4.267,200	 19,000	149,000	4.270,000
	1516034	Mat	PTCMAAES3SEEX 1x6x16 252	PM_ASERRADERO2	1	P	T	C	MA	AE	S3	SE	EX	1	6	16	         25,400	      152,400	    4.876,800	 19,000	149,000	4.880,000
	1516046	Mat	PTCMASTRGSEG1 1x3xRL (7-9)	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	3	RL (7-9)	         25,400	       76,200		 27,000	 74,000
	1516047	Mat	PTCMASTRGSEG1 1x3xRL (10-12)	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	3	RL (10-12)	         25,400	       76,200		 27,000	 74,000
	1516048	Mat	PTCMASTRGSEG1 1x3xRL (13-14)	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	3	RL (13-14)	         25,400	       76,200		 27,000	 74,000
	1516049	Mat	PTCMASTRGSEG1 1x3xRL (15-16)	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	3	RL (15-16)	         25,400	       76,200		 27,000	 74,000
	1516050	Mat	PTCMAAERGSEEX 1x3xRL (7-9)	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	3	RL (7-9)	         25,400	       76,200		 27,000	 74,000
	1516051	Mat	PTCMAAERGSEEX 1x3xRL (10-12)	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	3	RL (10-12)	         25,400	       76,200		 27,000	 74,000
	1516052	Mat	PTCMAAERGSEEX 1x3xRL (13-14)	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	3	RL (13-14)	         25,400	       76,200		 27,000	 74,000
	1516053	Mat	PTCMAAERGSEEX 1x3xRL (15-16)	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	3	RL (15-16)	         25,400	       76,200		 27,000	 74,000
	1516070	Mat	PTCMAPRR4SEG1 2x5x16 120	PM_ASERRADERO2	1	P	T	C	MA	PR	R4	SE	G1	2	5	16	         50,800	      127,000	    4.876,800	 45,000	122,000	4.880,000
	1516083	Mat	PTLMP1FS4SEG1 5/4x3 3/4xRL	PM_ASERRADERO2	1	P	T	L	MP	1F	S4	SE	G1	5/4	3 3/4		         33,300	       95,250		 33,300	 95,250
	1516085	Mat	PTLMPNCS4SEG2 5/4x3 3/4xRL	PM_ASERRADERO2	1	P	T	L	MP	NC	S4	SE	G2	5/4	3 3/4		         33,300	       95,250		 33,300	 95,250
	1516086	Mat	PTLMPMES4SEEX 5/4x3 3/4xRL	PM_ASERRADERO2	1	P	T	L	MP	ME	S4	SE	EX	5/4	3 3/4		         33,300	       95,250		 33,300	 95,250
	1516121	Mat	Libro-Tecnol. y Constr.en Madera (1º Ed)	PM_ASERRADERO2	1
	1516124	Mat	PTCMASPRGSEG1 1 1/2x5xRL (10-16)	PM_ASERRADERO2	1	P	T	C	MA	SP	RG	SE	G1	1 1/2	5	RL	         38,100	      127,000		 38,000	127,000
	1516125	Mat	PTCMASTRGSEG1 1 1/2x5xRL (10-16)	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	5	RL	         38,100	      127,000		 38,000	127,000
	1516126	Mat	PTCMAENRGSEG2 1 1/2x5xRL (10-16)	PM_ASERRADERO2	1	P	T	C	MA	EN	RG	SE	G2	1 1/2	5	RL	         38,100	      127,000		 38,000	127,000
	1516127	Mat	PTCMAAERGSEEX 1 1/2x5xRL (10-16)	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	5	RL	         38,100	      127,000		 38,000	127,000
