Objeto;Denomin.;Tipo de madera;Familia;Terminación;Grado;Espesor;Ancho;Largo;CodAgrup;EspesorPPCalc;AnchoPPCalc;LargoPPCalc;RendVolCalc;CodigoPP;PrecodPP;Calidad;kerf;Denomin..1;RendGrado;Status;FamiliaPostiza;Escuadria
1514615;PTCMAENS4SEG2 1x8x16 78;C;MA;S4;G2;19.0;184.0;4880.0;1514615;23;194.0;4880.0;0.7835051546391752;MA231944880;MA23194;G2 Standard Plus;;PTCMAENS4SEG2 1x8x16 78;;True;MA;MA 23x194
1514617;PTCMAAES4SEEX 1x8x6 78;C;MA;S4;EX;19.0;184.0;1830.0;1514617;23;194.0;3660.0;0.7835051546391752;MA2319436606+6;MA23194;Excedente;;PTCMAAES4SEEX 1x8x6 78;;True;MA;MA 23x194
1514618;PTCMAAES4SEEX 1x8x8 78;C;MA;S4;EX;19.0;184.0;2440.0;1514618;23;194.0;4880.0;0.7835051546391752;MA2319448808+8;MA23194;Excedente;;PTCMAAES4SEEX 1x8x8 78;;True;MA;MA 23x194
1514619;PTCMAAES4SEEX 1x8x10 78;C;MA;S4;EX;19.0;184.0;3050.0;1514619;23;194.0;3050.0;0.7835051546391752;MA231943050;MA23194;Excedente;;PTCMAAES4SEEX 1x8x10 78;;True;MA;MA 23x194
1514620;PTCMAAES4SEEX 1x8x12 78;C;MA;S4;EX;19.0;184.0;3660.0;1514620;23;194.0;3660.0;0.7835051546391752;MA231943660;MA23194;Excedente;;PTCMAAES4SEEX 1x8x12 78;;True;MA;MA 23x194
1514621;PTCMAAES4SEEX 1x8x14 78;C;MA;S4;EX;19.0;184.0;4270.0;1514621;23;194.0;4270.0;0.7835051546391752;MA231944270;MA23194;Excedente;;PTCMAAES4SEEX 1x8x14 78;;True;MA;MA 23x194
1514622;PTCMAAES4SEEX 1x8x16 78;C;MA;S4;EX;19.0;184.0;4880.0;1514622;23;194.0;4880.0;0.7835051546391752;MA231944880;MA23194;Excedente;;PTCMAAES4SEEX 1x8x16 78;;True;MA;MA 23x194
1514623;PTCMAENRGSEG2 1x6x8 189;C;MA;RGH;G2;25.0;145.0;2440.0;1514623;26;150.0;4880.0;0.9294871794871795;MA2615048808+8;MA26150;G2 Standard Plus;;PTCMAENRGSEG2 1x6x8 189;;True;MA;MA 26x150
1514624;PTCMAENRGSEG2 1x6x10 189;C;MA;RGH;G2;25.0;145.0;3050.0;1514624;26;150.0;3050.0;0.9294871794871795;MA261503050;MA26150;G2 Standard Plus;;PTCMAENRGSEG2 1x6x10 189;;True;MA;MA 26x150
1514625;PTCMAENRGSEG2 1x6x12 189;C;MA;RGH;G2;25.0;145.0;3660.0;1514625;26;150.0;3660.0;0.9294871794871795;MA261503660;MA26150;G2 Standard Plus;;PTCMAENRGSEG2 1x6x12 189;;True;MA;MA 26x150
1514626;PTCMAENRGSEG2 1x6x14 189;C;MA;RGH;G2;25.0;145.0;4270.0;1514626;26;150.0;4270.0;0.9294871794871795;MA261504270;MA26150;G2 Standard Plus;;PTCMAENRGSEG2 1x6x14 189;;True;MA;MA 26x150
1514627;PTCMAENRGSEG2 1x6x16 189;C;MA;RGH;G2;25.0;145.0;4880.0;1514627;26;150.0;4880.0;0.9294871794871795;MA261504880;MA26150;G2 Standard Plus;;PTCMAENRGSEG2 1x6x16 189;;True;MA;MA 26x150
1514628;PTCMAAERGSEEX 1x6x8 189;C;MA;RGH;EX;25.0;145.0;2440.0;1514628;26;150.0;4880.0;0.9294871794871795;MA2615048808+8;MA26150;Excedente;;PTCMAAERGSEEX 1x6x8 189;;True;MA;MA 26x150
1514629;PTCMAAERGSEEX 1x6x10 189;C;MA;RGH;EX;25.0;145.0;3050.0;1514629;26;150.0;3050.0;0.9294871794871795;MA261503050;MA26150;Excedente;;PTCMAAERGSEEX 1x6x10 189;;True;MA;MA 26x150
1514630;PTCMAAERGSEEX 1x6x12 189;C;MA;RGH;EX;25.0;145.0;3660.0;1514630;26;150.0;3660.0;0.9294871794871795;MA261503660;MA26150;Excedente;;PTCMAAERGSEEX 1x6x12 189;;True;MA;MA 26x150
1514631;PTCMAAERGSEEX 1x6x14 189;C;MA;RGH;EX;25.0;145.0;4270.0;1514631;26;150.0;4270.0;0.9294871794871795;MA261504270;MA26150;Excedente;;PTCMAAERGSEEX 1x6x14 189;;True;MA;MA 26x150
1514632;PTCMAAERGSEEX 1x6x16 189;C;MA;RGH;EX;25.0;145.0;4880.0;1514632;26;150.0;4880.0;0.9294871794871795;MA261504880;MA26150;Excedente;;PTCMAAERGSEEX 1x6x16 189;;True;MA;MA 26x150
1514635;PTCMASTS2SEG1 1x8x8 180;C;MA;S2;G1;19.0;195.0;2440.0;1514635;23;205.0;4880.0;0.7857900318133616;MA2320548808+8;MA23205;Standard;;PTCMASTS2SEG1 1x8x8 180;;True;MA;MA 23x205
1514636;PTCMASTS2SEG1 1x8x10 180;C;MA;S2;G1;19.0;195.0;3050.0;1514636;23;205.0;3050.0;0.7857900318133616;MA232053050;MA23205;Standard;;PTCMASTS2SEG1 1x8x10 180;;True;MA;MA 23x205
1514637;PTCMASTS2SEG1 1x8x12 180;C;MA;S2;G1;19.0;195.0;3660.0;1514637;23;205.0;3660.0;0.7857900318133616;MA232053660;MA23205;Standard;;PTCMASTS2SEG1 1x8x12 180;;True;MA;MA 23x205
1514638;PTCMASTS2SEG1 1x8x14 180;C;MA;S2;G1;19.0;195.0;4270.0;1514638;23;205.0;4270.0;0.7857900318133616;MA232054270;MA23205;Standard;;PTCMASTS2SEG1 1x8x14 180;;True;MA;MA 23x205
1514639;PTCMASTS2SEG1 1x8x16 180;C;MA;S2;G1;19.0;195.0;4880.0;1514639;23;205.0;4880.0;0.7857900318133616;MA232054880;MA23205;Standard;;PTCMASTS2SEG1 1x8x16 180;;True;MA;MA 23x205
1514640;PTCMASTS3SEG1 1x5x8 324;C;MA;S3;G1;19.0;122.0;2440.0;1514640;23;130.0;4880.0;0.7752508361204014;MA2313048808+8;MA23130;Standard;;PTCMASTS3SEG1 1x5x8 324;;True;MA;MA 23x130
1514641;PTCMASTS3SEG1 1x5x10 153;C;MA;S3;G1;19.0;122.0;3050.0;1514641;23;130.0;3050.0;0.7752508361204014;MA231303050;MA23130;Standard;;PTCMASTS3SEG1 1x5x10 153;;True;MA;MA 23x130
1514642;PTCMASTS3SEG1 1x5x12 153;C;MA;S3;G1;19.0;122.0;3660.0;1514642;23;130.0;3660.0;0.7752508361204014;MA231303660;MA23130;Standard;;PTCMASTS3SEG1 1x5x12 153;;True;MA;MA 23x130
1514643;PTCMASTS3SEG1 1x5x14 153;C;MA;S3;G1;19.0;122.0;4270.0;1514643;23;130.0;4270.0;0.7752508361204014;MA231304270;MA23130;Standard;;PTCMASTS3SEG1 1x5x14 153;;True;MA;MA 23x130
1514644;PTCMASTS3SEG1 1x5x16 153;C;MA;S3;G1;19.0;122.0;4880.0;1514644;23;130.0;4880.0;0.7752508361204014;MA231304880;MA23130;Standard;;PTCMASTS3SEG1 1x5x16 153;;True;MA;MA 23x130
1514670;PTCMASPS4SEG1 1 1/3x6x8 240;C;MA;S4;G1;33.0;140.0;2440.0;1514670;38;148.0;4880.0;0.8214793741109531;MA3814848808+8;MA38148;Standard Plus;;PTCMASPS4SEG1 1 1/3x6x8 240;;True;MA;MA 38x148
1514671;PTCMASPS4SEG1 1 1/3x6x10 240;C;MA;S4;G1;33.0;140.0;3050.0;1514671;38;148.0;3050.0;0.8214793741109531;MA381483050;MA38148;Standard Plus;;PTCMASPS4SEG1 1 1/3x6x10 240;;True;MA;MA 38x148
1514672;PTCMASPS4SEG1 1 1/3x6x12 240;C;MA;S4;G1;33.0;140.0;3660.0;1514672;38;148.0;3660.0;0.8214793741109531;MA381483660;MA38148;Standard Plus;;PTCMASPS4SEG1 1 1/3x6x12 240;;True;MA;MA 38x148
1514673;PTCMASPS4SEG1 1 1/3x6x14 240;C;MA;S4;G1;33.0;140.0;4270.0;1514673;38;148.0;4270.0;0.8214793741109531;MA381484270;MA38148;Standard Plus;;PTCMASPS4SEG1 1 1/3x6x14 240;;True;MA;MA 38x148
1514674;PTCMASPS4SEG1 1 1/3x6x16 240;C;MA;S4;G1;33.0;140.0;4880.0;1514674;38;148.0;4880.0;0.8214793741109531;MA381484880;MA38148;Standard Plus;;PTCMASPS4SEG1 1 1/3x6x16 240;;True;MA;MA 38x148
1514675;PTCMASPS4SEG1 1 1/3x8x8 180;C;MA;S4;G1;33.0;184.0;2440.0;1514675;38;194.0;4880.0;0.8236570808464461;MA3819448808+8;MA38194;Standard Plus;;PTCMASPS4SEG1 1 1/3x8x8 180;;True;MA;MA 38x194
1514676;PTCMASPS4SEG1 1 1/3x8x10 180;C;MA;S4;G1;33.0;184.0;3050.0;1514676;38;194.0;3050.0;0.8236570808464461;MA381943050;MA38194;Standard Plus;;PTCMASPS4SEG1 1 1/3x8x10 180;;True;MA;MA 38x194
1514677;PTCMASPS4SEG1 1 1/3x8x12 180;C;MA;S4;G1;33.0;184.0;3660.0;1514677;38;194.0;3660.0;0.8236570808464461;MA381943660;MA38194;Standard Plus;;PTCMASPS4SEG1 1 1/3x8x12 180;;True;MA;MA 38x194
1514678;PTCMASPS4SEG1 1 1/3x8x14 180;C;MA;S4;G1;33.0;184.0;4270.0;1514678;38;194.0;4270.0;0.8236570808464461;MA381944270;MA38194;Standard Plus;;PTCMASPS4SEG1 1 1/3x8x14 180;;True;MA;MA 38x194
1514679;PTCMASPS4SEG1 1 1/3x8x16 180;C;MA;S4;G1;33.0;184.0;4880.0;1514679;38;194.0;4880.0;0.8236570808464461;MA381944880;MA38194;Standard Plus;;PTCMASPS4SEG1 1 1/3x8x16 180;;True;MA;MA 38x194
1514680;PTCMASTS4SEG1 1x3x8 612;C;MA;S4;G1;19.0;65.0;2440.0;1514680;23;71.0;4880.0;0.7562767911818739;MA237148808+8;MA2371;Standard;;PTCMASTS4SEG1 1x3x8 612;0.75;True;MA;MA 23x71
1514681;PTCMASTS4SEG1 1x3x10 612;C;MA;S4;G1;19.0;65.0;3050.0;1514681;23;71.0;3050.0;0.7562767911818739;MA23713050;MA2371;Standard;;PTCMASTS4SEG1 1x3x10 612;0.75;True;MA;MA 23x71
1514682;PTCMASTS4SEG1 1x3x12 612;C;MA;S4;G1;19.0;65.0;3660.0;1514682;23;71.0;3660.0;0.7562767911818739;MA23713660;MA2371;Standard;;PTCMASTS4SEG1 1x3x12 612;0.75;True;MA;MA 23x71
1514683;PTCMASTS4SEG1 1x3x14 612;C;MA;S4;G1;19.0;65.0;4270.0;1514683;23;71.0;4270.0;0.7562767911818739;MA23714270;MA2371;Standard;;PTCMASTS4SEG1 1x3x14 612;;True;MA;MA 23x71
1514684;PTCMASTS4SEG1 1x3x16 612;C;MA;S4;G1;19.0;65.0;4880.0;1514684;23;71.0;4880.0;0.7562767911818739;MA23714880;MA2371;Standard;;PTCMASTS4SEG1 1x3x16 612;;True;MA;MA 23x71
1514685;PTCMASTS4SEG1 1x4x4 204;C;MA;S4;G1;19.0;89.0;1220.0;1514685;23;96.0;1220.0;0.7658514492753623;MA23961220;MA2396;Standard;;PTCMASTS4SEG1 1x4x4 204;;True;MA;MA 23x96
1514686;PTCMASTS4SEG1 1x4x6 204;C;MA;S4;G1;19.0;89.0;1830.0;1514686;23;96.0;3660.0;0.7658514492753623;MA239636606+6;MA2396;Standard;;PTCMASTS4SEG1 1x4x6 204;0.9;True;MA;MA 23x96
1514687;PTCMASTS4SEG1 1x4x8 204;C;MA;S4;G1;19.0;89.0;2440.0;1514687;23;96.0;4880.0;0.7658514492753623;MA239648808+8;MA2396;Standard;;PTCMASTS4SEG1 1x4x8 204;0.85;True;MA;MA 23x96
1514688;PTCMASTS4SEG1 1x4x10 204;C;MA;S4;G1;19.0;89.0;3050.0;1514688;23;96.0;3050.0;0.7658514492753623;MA23963050;MA2396;Standard;;PTCMASTS4SEG1 1x4x10 204;0.9;True;MA;MA 23x96
1514689;PTCMASTS4SEG1 1x4x12 204;C;MA;S4;G1;19.0;89.0;3660.0;1514689;23;96.0;3660.0;0.7658514492753623;MA23963660;MA2396;Standard;;PTCMASTS4SEG1 1x4x12 204;0.9;True;MA;MA 23x96
1514690;PTCMASTS4SEG1 1x4x14 204;C;MA;S4;G1;19.0;89.0;4270.0;1514690;23;96.0;4270.0;0.7658514492753623;MA23964270;MA2396;Standard;;PTCMASTS4SEG1 1x4x14 204;0.85;True;MA;MA 23x96
1514691;PTCMASTS4SEG1 1x4x16 204;C;MA;S4;G1;19.0;89.0;4880.0;1514691;23;96.0;4880.0;0.7658514492753623;MA23964880;MA2396;Standard;;PTCMASTS4SEG1 1x4x16 204;0.85;True;MA;MA 23x96
1514692;PTCMASPS4SEG1 1x6x6 136;C;MA;S4;G1;19.0;140.0;1830.0;1514692;23;148.0;3660.0;0.781433607520564;MA2314836606+6;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x6 136;;True;MA;MA 23x148
1514693;PTCMASPS4SEG1 1x6x8 136;C;MA;S4;G1;19.0;140.0;2440.0;1514693;23;148.0;4880.0;0.781433607520564;MA2314848808+8;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x8 136;;True;MA;MA 23x148
1514694;PTCMASPS4SEG1 1x6x10 136;C;MA;S4;G1;19.0;140.0;3050.0;1514694;23;148.0;3050.0;0.781433607520564;MA231483050;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x10 136;;True;MA;MA 23x148
1514695;PTCMASPS4SEG1 1x6x12 136;C;MA;S4;G1;19.0;140.0;3660.0;1514695;23;148.0;3660.0;0.781433607520564;MA231483660;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x12 136;;True;MA;MA 23x148
1514696;PTCMASPS4SEG1 1x6x14 136;C;MA;S4;G1;19.0;140.0;4270.0;1514696;23;148.0;4270.0;0.781433607520564;MA231484270;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x14 136;;True;MA;MA 23x148
1514697;PTCMASPS4SEG1 1x6x16 136;C;MA;S4;G1;19.0;140.0;4880.0;1514697;23;148.0;4880.0;0.781433607520564;MA231484880;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x16 136;;True;MA;MA 23x148
1514698;PTCMASPS4SEG1 1x3x8 320;C;MA;S4;G1;19.0;65.0;2440.0;1514698;23;71.0;4880.0;0.7562767911818739;MA237148808+8;MA2371;Standard Plus;;PTCMASPS4SEG1 1x3x8 320;;True;MA;MA 23x71
1514699;PTCMASPS4SEG1 1x3x10 320;C;MA;S4;G1;19.0;65.0;3050.0;1514699;23;71.0;3050.0;0.7562767911818739;MA23713050;MA2371;Standard Plus;;PTCMASPS4SEG1 1x3x10 320;;True;MA;MA 23x71
1514700;PTCMASPS4SEG1 1x3x12 320;C;MA;S4;G1;19.0;65.0;3660.0;1514700;23;71.0;3660.0;0.7562767911818739;MA23713660;MA2371;Standard Plus;;PTCMASPS4SEG1 1x3x12 320;;True;MA;MA 23x71
1514701;PTCMASPS4SEG1 1x3x14 320;C;MA;S4;G1;19.0;65.0;4270.0;1514701;23;71.0;4270.0;0.7562767911818739;MA23714270;MA2371;Standard Plus;;PTCMASPS4SEG1 1x3x14 320;;True;MA;MA 23x71
1514702;PTCMASPS4SEG1 1x4x4 240;C;MA;S4;G1;19.0;89.0;1220.0;1514702;23;96.0;1220.0;0.7658514492753623;MA23961220;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x4 240;;True;MA;MA 23x96
1514703;PTCMASPS4SEG1 1x4x6 240;C;MA;S4;G1;19.0;89.0;1830.0;1514703;23;96.0;3660.0;0.7658514492753623;MA239636606+6;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x6 240;;True;MA;MA 23x96
1514704;PTCMASPS4SEG1 1x4x8 240;C;MA;S4;G1;19.0;89.0;2440.0;1514704;23;96.0;4880.0;0.7658514492753623;MA239648808+8;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x8 240;0.85;True;MA;MA 23x96
1514705;PTCMASPS4SEG1 1x4x10 240;C;MA;S4;G1;19.0;89.0;3050.0;1514705;23;96.0;3050.0;0.7658514492753623;MA23963050;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x10 240;0.9;True;MA;MA 23x96
1514706;PTCMASPS4SEG1 1x4x12 240;C;MA;S4;G1;19.0;89.0;3660.0;1514706;23;96.0;3660.0;0.7658514492753623;MA23963660;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x12 240;0.9;True;MA;MA 23x96
1514707;PTCMASPS4SEG1 1x4x14 240;C;MA;S4;G1;19.0;89.0;4270.0;1514707;23;96.0;4270.0;0.7658514492753623;MA23964270;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x14 240;;True;MA;MA 23x96
1514708;PTCMASPS4SEG1 1x4x16 240;C;MA;S4;G1;19.0;89.0;4880.0;1514708;23;96.0;4880.0;0.7658514492753623;MA23964880;MA2396;Standard Plus;;PTCMASPS4SEG1 1x4x16 240;;True;MA;MA 23x96
1514709;PTCMASPS4SEG1 1x6x6 160;C;MA;S4;G1;19.0;140.0;1830.0;1514709;23;148.0;3660.0;0.781433607520564;MA2314836606+6;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x6 160;;True;MA;MA 23x148
1514710;PTCMASPS4SEG1 1x6x8 160;C;MA;S4;G1;19.0;140.0;2440.0;1514710;23;148.0;4880.0;0.781433607520564;MA2314848808+8;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x8 160;;True;MA;MA 23x148
1514711;PTCMASPS4SEG1 1x6x10 160;C;MA;S4;G1;19.0;140.0;3050.0;1514711;23;148.0;3050.0;0.781433607520564;MA231483050;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x10 160;;True;MA;MA 23x148
1514712;PTCMASPS4SEG1 1x6x12 160;C;MA;S4;G1;19.0;140.0;3660.0;1514712;23;148.0;3660.0;0.781433607520564;MA231483660;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x12 160;;True;MA;MA 23x148
1514713;PTCMASPS4SEG1 1x6x14 160;C;MA;S4;G1;19.0;140.0;4270.0;1514713;23;148.0;4270.0;0.781433607520564;MA231484270;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x14 160;;True;MA;MA 23x148
1514714;PTCMASPS4SEG1 1x6x16 160;C;MA;S4;G1;19.0;140.0;4880.0;1514714;23;148.0;4880.0;0.781433607520564;MA231484880;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x16 160;;True;MA;MA 23x148
1514715;PTCMASPS4SEG1 1x6x6 104;C;MA;S4;G1;19.0;140.0;1830.0;1514715;23;148.0;3660.0;0.781433607520564;MA2314836606+6;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x6 104;;True;MA;MA 23x148
1514716;PTCMASPS4SEG1 1x6x8 104;C;MA;S4;G1;19.0;140.0;2440.0;1514716;23;148.0;4880.0;0.781433607520564;MA2314848808+8;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x8 104;;True;MA;MA 23x148
1514717;PTCMASPS4SEG1 1x6x10 104;C;MA;S4;G1;19.0;140.0;3050.0;1514717;23;148.0;3050.0;0.781433607520564;MA231483050;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x10 104;;True;MA;MA 23x148
1514718;PTCMASPS4SEG1 1x6x12 104;C;MA;S4;G1;19.0;140.0;3660.0;1514718;23;148.0;3660.0;0.781433607520564;MA231483660;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x12 104;;True;MA;MA 23x148
1514719;PTCMASPS4SEG1 1x6x14 104;C;MA;S4;G1;19.0;140.0;4270.0;1514719;23;148.0;4270.0;0.781433607520564;MA231484270;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x14 104;;True;MA;MA 23x148
1514720;PTCMASPS4SEG1 1x6x16 104;C;MA;S4;G1;19.0;140.0;4880.0;1514720;23;148.0;4880.0;0.781433607520564;MA231484880;MA23148;Standard Plus;;PTCMASPS4SEG1 1x6x16 104;;True;MA;MA 23x148
1514721;PTCMAPRS4SEG1 1x4x6 240;C;MA;S4;G1;19.0;89.0;1830.0;1514721;23;96.0;3660.0;0.7658514492753623;MA239636606+6;MA2396;Premium;;PTCMAPRS4SEG1 1x4x6 240;;True;MA;MA 23x96
1514722;PTCMAPRS4SEG1 1x4x8 240;C;MA;S4;G1;19.0;89.0;2440.0;1514722;23;96.0;4880.0;0.7658514492753623;MA239648808+8;MA2396;Premium;;PTCMAPRS4SEG1 1x4x8 240;;True;MA;MA 23x96
1514723;PTCMAPRS4SEG1 1x4x10 240;C;MA;S4;G1;19.0;89.0;3050.0;1514723;23;96.0;3050.0;0.7658514492753623;MA23963050;MA2396;Premium;;PTCMAPRS4SEG1 1x4x10 240;;True;MA;MA 23x96
1514724;PTCMAPRS4SEG1 1x4x12 240;C;MA;S4;G1;19.0;89.0;3660.0;1514724;23;96.0;3660.0;0.7658514492753623;MA23963660;MA2396;Premium;;PTCMAPRS4SEG1 1x4x12 240;;True;MA;MA 23x96
1514725;PTCMAPRS4SEG1 1x6x6 160;C;MA;S4;G1;19.0;140.0;1830.0;1514725;23;148.0;3660.0;0.781433607520564;MA2314836606+6;MA23148;Premium;;PTCMAPRS4SEG1 1x6x6 160;;True;MA;MA 23x148
1514726;PTCMAPRS4SEG1 1x6x8 160;C;MA;S4;G1;19.0;140.0;2440.0;1514726;23;148.0;4880.0;0.781433607520564;MA2314848808+8;MA23148;Premium;;PTCMAPRS4SEG1 1x6x8 160;;True;MA;MA 23x148
1514727;PTCMAPRS4SEG1 1x6x10 160;C;MA;S4;G1;19.0;140.0;3050.0;1514727;23;148.0;3050.0;0.781433607520564;MA231483050;MA23148;Premium;;PTCMAPRS4SEG1 1x6x10 160;;True;MA;MA 23x148
1514728;PTCMAPRS4SEG1 1x6x12 160;C;MA;S4;G1;19.0;140.0;3660.0;1514728;23;148.0;3660.0;0.781433607520564;MA231483660;MA23148;Premium;;PTCMAPRS4SEG1 1x6x12 160;;True;MA;MA 23x148
1514729;PTCMASPRGSEG1 1x6x16 140;C;MA;RGH;G1;25.0;152.0;4880.0;1514729;26;157.0;4880.0;0.9309162175404213;MA261574880;MA26157;Standard Plus;;PTCMASPRGSEG1 1x6x16 140;;True;MA;MA 26x157
1514730;PTCMASPRGSEG1 1x6x14 140;C;MA;RGH;G1;25.0;152.0;4270.0;1514730;26;157.0;4270.0;0.9309162175404213;MA261574270;MA26157;Standard Plus;;PTCMASPRGSEG1 1x6x14 140;;True;MA;MA 26x157
1514731;PTCMASPRGSEG1 1x6x12 140;C;MA;RGH;G1;25.0;152.0;3660.0;1514731;26;157.0;3660.0;0.9309162175404213;MA261573660;MA26157;Standard Plus;;PTCMASPRGSEG1 1x6x12 140;;True;MA;MA 26x157
1514732;PTCMASPRGSEG1 1x6x10 140;C;MA;RGH;G1;25.0;152.0;3050.0;1514732;26;157.0;3050.0;0.9309162175404213;MA261573050;MA26157;Standard Plus;;PTCMASPRGSEG1 1x6x10 140;;True;MA;MA 26x157
1514733;PTCMASPRGSEG1 1x6x8 140;C;MA;RGH;G1;25.0;152.0;2440.0;1514733;26;157.0;4880.0;0.9309162175404213;MA2615748808+8;MA26157;Standard Plus;;PTCMASPRGSEG1 1x6x8 140;;True;MA;MA 26x157
1514743;PTCMASPR4SEG1 2x4x4 228;C;MA;R4;G1;38.0;89.0;1220.0;1514743;43;96.0;1220.0;0.8192829457364341;MA43961220;MA4396;Standard Plus;;PTCMASPR4SEG1 2x4x4 228;;True;MA;MA 43x96
1514744;PTCMASPR4SEG1 2x4x6 228;C;MA;R4;G1;38.0;89.0;1830.0;1514744;43;96.0;3660.0;0.8192829457364341;MA439636606+6;MA4396;Standard Plus;;PTCMASPR4SEG1 2x4x6 228;;True;MA;MA 43x96
1514745;PTCMASPR4SEG1 2x4x7 228;C;MA;R4;G1;38.0;89.0;2135.0;1514745;43;96.0;2135.0;0.8192829457364341;MA43962135;MA4396;Standard Plus;;PTCMASPR4SEG1 2x4x7 228;;True;MA;MA 43x96
1514746;PTCMASTR4SEG1 2x4x8 228;C;MA;R4;G1;38.0;89.0;2440.0;1514746;43;96.0;4880.0;0.8192829457364341;MA439648808+8;MA4396;Standard;;PTCMASTR4SEG1 2x4x8 228;;True;MA;MA 43x96
1514747;PTCMASTR4SEG1 2x4x10 192;C;MA;R4;G1;38.0;89.0;3050.0;1514747;43;96.0;3050.0;0.8192829457364341;MA43963050;MA4396;Standard;;PTCMASTR4SEG1 2x4x10 192;;True;MA;MA 43x96
1514748;PTCMASTR4SEG1 2x4x12 192;C;MA;R4;G1;38.0;89.0;3660.0;1514748;43;96.0;3660.0;0.8192829457364341;MA43963660;MA4396;Standard;;PTCMASTR4SEG1 2x4x12 192;;True;MA;MA 43x96
1514749;PTCMASTR4SEG1 2x4x14 192;C;MA;R4;G1;38.0;89.0;4270.0;1514749;43;96.0;4270.0;0.8192829457364341;MA43964270;MA4396;Standard;;PTCMASTR4SEG1 2x4x14 192;;True;MA;MA 43x96
1514750;PTCMASTR4SEG1 2x4x16 228;C;MA;R4;G1;38.0;89.0;4880.0;1514750;43;96.0;4880.0;0.8192829457364341;MA43964880;MA4396;Standard;;PTCMASTR4SEG1 2x4x16 228;0.82;True;MA;MA 43x96
1514751;PTCMASPR4SEG1 2x6x4 128;C;MA;R4;G1;38.0;140.0;1220.0;1514751;43;148.0;1220.0;0.8359522313010685;MA431481220;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x4 128;;True;MA;MA 43x148
1514752;PTCMASPR4SEG1 2x6x7 128;C;MA;R4;G1;38.0;140.0;2135.0;1514752;43;148.0;2135.0;0.8359522313010685;MA431482135;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x7 128;;True;MA;MA 43x148
1514753;PTCMASPR4SEG1 2x6x8 152;C;MA;R4;G1;38.0;140.0;2440.0;1514753;43;148.0;4880.0;0.8359522313010685;MA4314848808+8;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x8 152;;True;MA;MA 43x148
1514754;PTCMASPR4SEG1 2x6x10 152;C;MA;R4;G1;38.0;140.0;3050.0;1514754;43;148.0;3050.0;0.8359522313010685;MA431483050;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x10 152;;True;MA;MA 43x148
1514755;PTCMASPR4SEG1 2x6x12 152;C;MA;R4;G1;38.0;140.0;3660.0;1514755;43;148.0;3660.0;0.8359522313010685;MA431483660;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x12 152;;True;MA;MA 43x148
1514756;PTCMASPR4SEG1 2x6x14 128;C;MA;R4;G1;38.0;140.0;4270.0;1514756;43;148.0;4270.0;0.8359522313010685;MA431484270;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x14 128;;True;MA;MA 43x148
1514757;PTCMASPR4SEG1 2x6x16 128;C;MA;R4;G1;38.0;140.0;4880.0;1514757;43;148.0;4880.0;0.8359522313010685;MA431484880;MA43148;Standard Plus;;PTCMASPR4SEG1 2x6x16 128;;True;MA;MA 43x148
1514758;PTCMASPR4SEG1 2x8x7 96;C;MA;R4;G1;38.0;184.0;2135.0;1514758;43;194.0;2135.0;0.8381683049628387;MA431942135;MA43194;Standard Plus;;PTCMASPR4SEG1 2x8x7 96;;True;MA;MA 43x194
1514759;PTCMASPR4SEG1 2x8x8 96;C;MA;R4;G1;38.0;184.0;2440.0;1514759;43;194.0;4880.0;0.8381683049628387;MA4319448808+8;MA43194;Standard Plus;;PTCMASPR4SEG1 2x8x8 96;;True;MA;MA 43x194
1514760;PTCMASPR4SEG1 2x8x10 114;C;MA;R4;G1;38.0;184.0;3050.0;1514760;43;194.0;3050.0;0.8381683049628387;MA431943050;MA43194;Standard Plus;;PTCMASPR4SEG1 2x8x10 114;;True;MA;MA 43x194
